1.577350260000000	7.3	0.15
1.608155901350211	7.34	0.16
1.638961542700421	7.13	0.14
1.669767184050632	7.07	0.14
1.700572825400843	7.03	0.14
1.731378466751053	6.78	0.13
1.762184108101264	6.56	0.13
1.792989749451475	6.20	0.12
1.823795390801685	5.92	0.12
1.854601032151896	5.615	0.11
1.885406673502106	5.2	0.10
